关键词,用户名,用户id,内容,发博时间,转发数,评论数,点赞数,url
美国实体清单,香港商報網,1847123567,【美再发涉华为禁止令中方：将采取必要措施维护权益】16日下午，外交部发言人陆慷就美商务部将华为列入“实体清单”一事回答了记者提问。陆慷表示，美国商务部最新的报告我们已经注意到了，对中方而言，中方一贯要求我们自己的企业认真严格执行国家出口管制法相关的法律法规，履行中方所承担的出口管制相关的义务。在海外经营过程中，我们也要求中方企业能够遵守所在国的法律法规，合法合规地开展经营。陆慷同时强调，中方坚决反对任何国家根据自己的国内法对中国的实体实施单边制裁。“我们也反对泛国家安全概念，滥用出口管制措施。”陆慷说，我们敦促美方停止错误的做法，为两国企业开展正常的贸易合作创造条件，避免给中美经贸关系造成进一步的冲击。“就中方而言，中方也会采取进一步必要的措施，来坚决维护中国企业的合法权益。”,2019/5/16 17:04,12,0,13,https://weibo.com/1847123567/HutbVgIYt?refer_flag=1001030103_
美国实体清单,威此刻369,6360746882,转朋友：美国当地时间15日，特朗普签署总统令，宣布美国进入“国家紧急状态”，以禁止美国通讯企业与包括中国华为公司在内的一切被控会“威胁”美国国家安全的公司进行商业交易。美国商务部15日发表声明称，正将华为及70个关联企业列入美方“实体清单”，禁止华为在未经美国政府批准的情况下从美国企业获得元器件和相关技术。,2019/5/16 18:48,0,0,2,https://weibo.com/6360746882/HutSffMG5?refer_flag=1001030103_
美国实体清单,i-江小白,5836451242,#中美貿易戰##华为回应特朗普签紧急状态令##抗美援朝#我和xzx关系很好。据路透社报道，在特朗普签署行政令后，美国商务部15日发表声明称，正将华为及其70个关联企业列入美方“实体清单”，禁止华为在未经美国政府批准的情况下从美国企业获得元器件和相关技术。?,2019/5/16 18:30,0,0,0,https://weibo.com/5836451242/HutKXq1KE?refer_flag=1001030103_
美国实体清单,张百忍,1257000310,美国人很清楚，中国这么多年，真正牛逼的企业就只出来了一个华为，所以一定要想法遏制甚至扼杀。老大不想让老二成为老大——特朗普签署针对华为的行政令。美国商务部将华为列入管制“实体清单”，从事实上限制华为对美出售和从美采购?,2019/5/16 19:36,1,0,5,https://weibo.com/1257000310/HuubLyU3r?refer_flag=1001030103_
美国实体清单,甸宽,2299568440,【美国将华为列入出口“黑名单”】特朗普签署针对华为的行政令。美国商务部将华为列入管制“实体清单”，从事实上限制华为对美出售和从美采购。（分享自@FT中文网）O美国将华为列入出口“黑名单”?,2019/5/16 19:30,0,0,0,https://weibo.com/2299568440/Huu9vubPl?refer_flag=1001030103_
美国实体清单,anglo_jessie,2898371051,【#5G大战#】商务部回应#华为被列入美国出口管制实体清单#O美拟将华为列入出口管制“黑名单”！我商务部回应：将采取一切必要措施维护中企海外权利O美国将华为及70家关联企业列贸易管制黑名单?,2019/5/16 19:04,1,0,2,https://weibo.com/2898371051/HutYE4vRB?refer_flag=1001030103_
美国实体清单,船帆2011,1917149913,我是皇子拼拼呀：BREAKINGNEWS：美国商务部工业和安全局声明指，把华为及70个附属公司增列入出口管制的所谓实体清单（EntityList）。此举意味着美国供应商如果要向华为供货，需要取得出口许可?,2019/5/16 19:02,0,0,0,https://weibo.com/1917149913/HutXQrUdV?refer_flag=1001030103_
美国实体清单,股市黄建,1753021103,美国总统特朗普签署行政命令，要求美国进入紧急状态。在此紧急状态下，美国企业不得使用对国家安全构成风险的企业所生产的电信设备。随后，美国商务部也发表声明称，正将华为及其70个关联企业列入美方“实体清单”，禁止华为在未经美国政府批准的情况下从美国企业获得元器件和相关技术。?,2019/5/16 20:25,4,0,5,https://weibo.com/1753021103/HuuvNyMdd?refer_flag=1001030103_
美国实体清单,-法海-,6068060235,我免费围观了@陶短房的回答，问题价值29.99元，快来一起围观~O微博问答?,2019/5/16 21:51,0,0,0,https://weibo.com/6068060235/Huv4ErG3R?refer_flag=1001030103_
美国实体清单,云想衣裳花想容VPLUS,5118726266,我围观了@陶短房的回答，该问题价值29.99元，围观仅1元，快来一起围观~O微博问答?,2019/5/16 21:45,0,0,0,https://weibo.com/5118726266/Huv1ZgtkN?refer_flag=1001030103_
美国实体清单,潇潇_9376,3407536764,??美国被曝试图切断华为供应链，专家：华为不是中兴??2016年3月，美国因“违反伊朗制裁禁令”为由将中兴通讯列入“实体清单”，试图切断后者部分供应链。中兴通讯最终被迫和美方达成和解。如今，美国想“故伎重演”。O美国被曝试图切断华为供应链，专家：华为不是中兴?,2019/5/16 21:35,0,0,0,https://weibo.com/3407536764/HuuYfm8we?refer_flag=1001030103_
美国实体清单,沃德天魏森莫辣么率,1864092335,我免费围观了@陶短房的回答，问题价值29.99元，快来一起围观~O微博问答?,2019/5/16 21:32,0,0,2,https://weibo.com/1864092335/HuuX1nE3y?refer_flag=1001030103_
美国实体清单,钰钰19991,1172003117,我免费围观了@陶短房的回答，问题价值29.99元，快来一起围观~O微博问答?,2019/5/16 21:29,0,0,1,https://weibo.com/1172003117/HuuVAqoNu?refer_flag=1001030103_
美国实体清单,用户x7k8xqxv7i,1105185134,我围观了@陶短房的回答，该问题价值29.99元，围观仅1元，快来一起围观~O微博问答?,2019/5/16 21:27,0,0,1,https://weibo.com/1105185134/HuuUKshy5?refer_flag=1001030103_
美国实体清单,冬泳名将钱谦益,1681087193,我围观了@陶短房的回答，该问题价值29.99元，围观仅1元，快来一起围观~O微博问答?,2019/5/16 21:25,0,0,1,https://weibo.com/1681087193/HuuUb0kwJ?refer_flag=1001030103_
美国实体清单,孔明蕃,5831075261,我免费围观了@陶短房的回答，问题价值29.99元，快来一起围观~O微博问答?,2019/5/16 21:22,0,0,0,https://weibo.com/5831075261/HuuSR7dom?refer_flag=1001030103_
美国实体清单,littlehawk,1681918452,我免费围观了@陶短房的回答，问题价值29.99元，快来一起围观~O微博问答?,2019/5/16 21:20,0,0,0,https://weibo.com/1681918452/HuuS2kFTY?refer_flag=1001030103_
美国实体清单,陶短房,1463029193,我回答了@今天Kodiakarcing了吗的问题，问题价值￥29.99，大家快来花1元围观~O微博问答?,2019/5/16 21:19,12,15,17,https://weibo.com/1463029193/HuuRvuNQ5?refer_flag=1001030103_
美国实体清单,林儒微言求实,5703349360,美国总统特朗普签署名为“确保信息和通信技术及服务供应链安全”的行政命令，宣布进入所谓的“国家紧急状态”，禁止在信息和通信领域进行所谓“可能对(美国)国家安全构成风险的交易”。美商务部下属工业和安全局同日发表声明说，将把华为及其附属公司列入“实体清单”，清单上的企业或个人购买或通过转让获得美国技术需获得有关许可。但如果美国认为技术的销售或转让行为危害美国国家安全或外交政策利益，则会拒绝颁发许可。美国总算把她美丽的外衣脱得精光，赤条条转着圈的显摆，我就是强盗了。一个国家专门对待一个全球性的民营公司，美国这样的胸怀如何去领导世界？如何去标榜自己的文明？一个国家对另一个国家耍流氓，有时候可以谅解，这是国家博弈，胜者为王道。一个国家对一个比国家弱少万倍的私人公司或个人耍流氓，那就应当考虑这国家是否有进化人类的人性了，是否表现为非人文明的兽性。,2019/5/16 21:09,0,0,2,https://weibo.com/5703349360/HuuNH6sGg?refer_flag=1001030103_
美国实体清单,56216582s,5602198860,我围观了@陶短房的回答，该问题价值29.99元，围观仅1元，快来一起围观~O微博问答?,2019/5/16 22:59,0,0,0,https://weibo.com/5602198860/Huvwp8u9b?refer_flag=1001030103_
美国实体清单,米国志,3214197247,【美国将华为列入出口“黑名单”】特朗普签署针对华为的行政令。美国商务部将华为列入管制“实体清单”，从事实上限制华为对美出售和从美采购。（分享自@FT中文网）O美国将华为列入出口“黑名单”?,2019/5/16 22:50,0,0,0,https://weibo.com/3214197247/HuvsGmb5I?refer_flag=1001030103_
美国实体清单,题材哥,5414784105,三大报内参：1、美国将华为列入“实体清单”、操作系统国产化迫在眉睫中国软件、国美通讯2、中国将加强云计算领域控制、相关公司有望受益广东榕泰、龙宇燃油、光环新网3、《数字乡村发展战略纲要》印发、行业公司望迎来风口　新大陆、神州信息、东方国信4、七部门联合发布指导意见、将制订智能航运顶层设计中远海科、海兰信、皖通科技5、网络零售提速成为消费市场亮点、电商平台有望受益苏宁易购、天虹股份6、人工智能产业发展受关注、教育成重要应用场景科大讯飞、拓维信息7、中欧即将签署历史性航空协议、助力国产大飞机进军国际市场海特高新、四川九洲8、锂电池电解液原料碳酸乙烯酯价格大涨、两个多月翻倍奥克股份、石大胜华9、数字乡村发展战略纲要发布、加快信息基础设施建设神州信息、信息发展,2019/5/16 22:37,21,0,40,https://weibo.com/5414784105/Huvn8mgp8?refer_flag=1001030103_
